t_s,C2,C4
3.605240e-04,-7.155627e-01,-6.969263e-01
3.605280e-04,-1.062514e+00,-1.131467e+00
3.605320e-04,1.708449e+00,1.643710e+00
3.605360e-04,-2.464911e-01,-2.237299e-01
3.605400e-04,-1.401688e+00,-1.454298e+00
3.605440e-04,1.493824e+00,1.414630e+00
3.605480e-04,2.503272e-01,2.657149e-01
3.605520e-04,-1.617546e+00,-1.656169e+00
3.605560e-04,1.190318e+00,1.102093e+00
3.605600e-04,7.111193e-01,7.229263e-01
3.605640e-04,-1.690457e+00,-1.707040e+00
3.605680e-04,8.256938e-01,7.368724e-01
3.605720e-04,1.024964e+00,1.029374e+00
3.605760e-04,-1.684653e+00,-1.688728e+00
3.605800e-04,4.569155e-01,3.630380e-01
3.605840e-04,1.370240e+00,1.355769e+00
3.605880e-04,-1.509056e+00,-1.504203e+00
3.605920e-04,-7.845603e-03,-9.769925e-02
3.605960e-04,1.605466e+00,1.572995e+00
3.606000e-04,-1.244669e+00,-1.230674e+00
3.606040e-04,-5.111882e-01,-5.881961e-01
3.606080e-04,1.751319e+00,1.707909e+00
3.606120e-04,-8.525550e-01,-8.370583e-01
3.606160e-04,-8.884723e-01,-9.640683e-01
3.606200e-04,1.732042e+00,1.678203e+00
3.606240e-04,-5.582864e-01,-5.326598e-01
3.606280e-04,-1.168802e+00,-1.230855e+00
3.606320e-04,1.670020e+00,1.602640e+00
3.606360e-04,-2.277098e-01,-2.045756e-01
3.606400e-04,-1.399825e+00,-1.448693e+00
3.606440e-04,1.509045e+00,1.429494e+00
3.606480e-04,1.672202e-01,1.836431e-01
3.606520e-04,-1.605936e+00,-1.640121e+00
3.606560e-04,1.228221e+00,1.144285e+00
3.606600e-04,6.303544e-01,6.395688e-01
3.606640e-04,-1.681760e+00,-1.706859e+00
3.606680e-04,8.717544e-01,7.795246e-01
3.606720e-04,1.025564e+00,1.024867e+00
3.606760e-04,-1.668604e+00,-1.680357e+00
3.606800e-04,4.870634e-01,3.953618e-01
3.606840e-04,1.343910e+00,1.333268e+00
3.606880e-04,-1.534280e+00,-1.533644e+00
3.606920e-04,1.247417e-01,3.909700e-02
3.606960e-04,1.527484e+00,1.506457e+00
3.607000e-04,-1.385888e+00,-1.376177e+00
3.607040e-04,-2.616623e-01,-3.441496e-01
3.607080e-04,1.699158e+00,1.664359e+00
3.607120e-04,-1.083242e+00,-1.063990e+00
3.607160e-04,-6.886674e-01,-7.633039e-01
3.607200e-04,1.744551e+00,1.691698e+00
3.607240e-04,-6.989614e-01,-6.799413e-01
3.607280e-04,-1.107798e+00,-1.169297e+00
3.607320e-04,1.682938e+00,1.618928e+00
3.607360e-04,-2.263591e-01,-2.094323e-01
3.607400e-04,-1.411128e+00,-1.459194e+00
3.607440e-04,1.497795e+00,1.422513e+00
3.607480e-04,1.892072e-01,2.021186e-01
3.607520e-04,-1.583148e+00,-1.622576e+00
3.607560e-04,1.273483e+00,1.189044e+00
3.607600e-04,5.731125e-01,5.873181e-01
3.607640e-04,-1.668142e+00,-1.693579e+00
3.607680e-04,9.623495e-01,8.695566e-01
3.607720e-04,9.432001e-01,9.424482e-01
3.607760e-04,-1.676488e+00,-1.690209e+00
3.607800e-04,5.573414e-01,4.637211e-01
3.607840e-04,1.316192e+00,1.299364e+00
3.607880e-04,-1.563687e+00,-1.561320e+00
3.607920e-04,6.194705e-02,-2.527035e-02
3.607960e-04,1.567751e+00,1.538879e+00
3.608000e-04,-1.314425e+00,-1.302356e+00
3.608040e-04,-3.885546e-01,-4.737283e-01
3.608080e-04,1.729723e+00,1.688264e+00
3.608120e-04,-9.725369e-01,-9.514012e-01
3.608160e-04,-8.348302e-01,-9.118668e-01
3.608200e-04,1.741317e+00,1.682237e+00
3.608240e-04,-5.851063e-01,-5.604060e-01
3.608280e-04,-1.149632e+00,-1.205758e+00
3.608320e-04,1.657673e+00,1.594233e+00
3.608360e-04,-2.384338e-01,-2.178132e-01
3.608400e-04,-1.390377e+00,-1.439916e+00
3.608440e-04,1.528551e+00,1.452403e+00
3.608480e-04,1.710320e-01,1.864904e-01
3.608520e-04,-1.602026e+00,-1.638022e+00
3.608560e-04,1.246307e+00,1.159114e+00
3.608600e-04,6.083306e-01,6.182544e-01
3.608640e-04,-1.682600e+00,-1.701061e+00
3.608680e-04,9.038099e-01,8.099084e-01
3.608720e-04,1.035072e+00,1.033078e+00
3.608760e-04,-1.681182e+00,-1.687554e+00
3.608800e-04,4.394673e-01,3.456800e-01
3.608840e-04,1.347164e+00,1.334134e+00
3.608880e-04,-1.517085e+00,-1.515327e+00
3.608920e-04,6.094985e-02,-3.089248e-02
3.608960e-04,1.561623e+00,1.537798e+00
3.609000e-04,-1.338205e+00,-1.325931e+00
3.609040e-04,-3.749839e-01,-4.600800e-01
3.609080e-04,1.734201e+00,1.693796e+00
3.609120e-04,-9.815546e-01,-9.617683e-01
3.609160e-04,-7.673022e-01,-8.416248e-01
3.609200e-04,1.742889e+00,1.686441e+00
3.609240e-04,-6.342424e-01,-6.130683e-01
3.609280e-04,-1.127387e+00,-1.191467e+00
3.609320e-04,1.675276e+00,1.607932e+00
3.609360e-04,-1.796526e-01,-1.571964e-01
3.609400e-04,-1.460599e+00,-1.509511e+00
3.609440e-04,1.427265e+00,1.348576e+00
3.609480e-04,2.980213e-01,3.123569e-01
3.609520e-04,-1.641944e+00,-1.676328e+00
3.609560e-04,1.147452e+00,1.061016e+00
3.609600e-04,7.364606e-01,7.421131e-01
3.609640e-04,-1.697931e+00,-1.717749e+00
3.609680e-04,8.089986e-01,7.220149e-01
3.609720e-04,1.053893e+00,1.057100e+00
3.609760e-04,-1.645246e+00,-1.650480e+00
3.609800e-04,4.778066e-01,3.837261e-01
3.609840e-04,1.376219e+00,1.361540e+00
3.609880e-04,-1.518087e+00,-1.512386e+00
3.609920e-04,-3.748483e-03,-9.446051e-02
3.609960e-04,1.602123e+00,1.570412e+00
3.610000e-04,-1.266394e+00,-1.254919e+00
3.610040e-04,-4.377146e-01,-5.224324e-01
3.610080e-04,1.729124e+00,1.687023e+00
3.610120e-04,-9.796910e-01,-9.612841e-01
3.610160e-04,-7.929655e-01,-8.730770e-01
3.610200e-04,1.744671e+00,1.689306e+00
3.610240e-04,-6.698052e-01,-6.466748e-01
3.610280e-04,-1.067157e+00,-1.132743e+00
3.610320e-04,1.699252e+00,1.635440e+00
3.610360e-04,-3.093029e-01,-2.880279e-01
3.610400e-04,-1.377539e+00,-1.429481e+00
3.610440e-04,1.542515e+00,1.469617e+00
3.610480e-04,1.884193e-01,2.047275e-01
3.610520e-04,-1.571142e+00,-1.611947e+00
3.610560e-04,1.245827e+00,1.161844e+00
3.610600e-04,6.070623e-01,6.190152e-01
3.610640e-04,-1.709327e+00,-1.730816e+00
3.610680e-04,8.654918e-01,7.750680e-01
3.610720e-04,1.051097e+00,1.048717e+00
3.610760e-04,-1.648789e+00,-1.657731e+00
3.610800e-04,4.373894e-01,3.474451e-01
3.610840e-04,1.339840e+00,1.327346e+00
3.610880e-04,-1.546005e+00,-1.540150e+00
3.610920e-04,6.801002e-03,-7.852575e-02
3.610960e-04,1.600519e+00,1.575357e+00
3.611000e-04,-1.275783e+00,-1.262324e+00
3.611040e-04,-4.055656e-01,-4.907612e-01
3.611080e-04,1.717754e+00,1.673209e+00
3.611120e-04,-9.717187e-01,-9.501356e-01
3.611160e-04,-8.444742e-01,-9.143686e-01
3.611200e-04,1.750399e+00,1.692694e+00
3.611240e-04,-5.308110e-01,-5.073422e-01
3.611280e-04,-1.206682e+00,-1.270064e+00
3.611320e-04,1.641195e+00,1.567501e+00
3.611360e-04,-1.044141e-01,-7.841255e-02
3.611400e-04,-1.446292e+00,-1.490778e+00
3.611440e-04,1.466140e+00,1.386119e+00
3.611480e-04,2.777198e-01,2.938347e-01
3.611520e-04,-1.612199e+00,-1.643681e+00
3.611560e-04,1.203994e+00,1.122300e+00
3.611600e-04,6.251289e-01,6.366785e-01
3.611640e-04,-1.697733e+00,-1.719482e+00
3.611680e-04,8.999264e-01,8.062414e-01
3.611720e-04,9.816423e-01,9.829244e-01
3.611760e-04,-1.683771e+00,-1.690746e+00
3.611800e-04,5.416648e-01,4.492545e-01
3.611840e-04,1.290913e+00,1.279123e+00
3.611880e-04,-1.569934e+00,-1.571503e+00
3.611920e-04,1.557442e-01,6.440140e-02
3.611960e-04,1.541086e+00,1.518109e+00
3.612000e-04,-1.362993e+00,-1.350919e+00
3.612040e-04,-2.912383e-01,-3.734598e-01
3.612080e-04,1.690065e+00,1.653171e+00
3.612120e-04,-1.050547e+00,-1.033477e+00
3.612160e-04,-7.673464e-01,-8.447306e-01
3.612200e-04,1.752827e+00,1.698929e+00
3.612240e-04,-5.942499e-01,-5.716031e-01
3.612280e-04,-1.186068e+00,-1.245220e+00
3.612320e-04,1.645239e+00,1.580580e+00
3.612360e-04,-1.425639e-01,-1.233934e-01
3.612400e-04,-1.446001e+00,-1.496186e+00
3.612440e-04,1.479986e+00,1.401331e+00
3.612480e-04,2.705940e-01,2.864845e-01
3.612520e-04,-1.609901e+00,-1.648527e+00
3.612560e-04,1.203928e+00,1.117665e+00
3.612600e-04,6.119198e-01,6.253200e-01
3.612640e-04,-1.692076e+00,-1.713967e+00
3.612680e-04,8.989988e-01,8.083062e-01
3.612720e-04,1.031332e+00,1.029609e+00
3.612760e-04,-1.665724e+00,-1.674133e+00
3.612800e-04,4.600200e-01,3.701057e-01
3.612840e-04,1.352415e+00,1.337244e+00
3.612880e-04,-1.524952e+00,-1.524848e+00
3.612920e-04,5.465204e-02,-3.723828e-02
3.612960e-04,1.599534e+00,1.575070e+00
3.613000e-04,-1.307322e+00,-1.292839e+00
3.613040e-04,-3.625029e-01,-4.489176e-01
3.613080e-04,1.709814e+00,1.664745e+00
3.613120e-04,-1.024359e+00,-1.006819e+00
3.613160e-04,-7.303871e-01,-8.011177e-01
3.613200e-04,1.754079e+00,1.700366e+00
3.613240e-04,-6.826899e-01,-6.609276e-01
3.613280e-04,-1.102704e+00,-1.164752e+00
3.613320e-04,1.680557e+00,1.611383e+00
3.613360e-04,-2.756925e-01,-2.562319e-01
3.613400e-04,-1.376446e+00,-1.423964e+00
3.613440e-04,1.527908e+00,1.450612e+00
3.613480e-04,1.543949e-01,1.697007e-01
3.613520e-04,-1.601553e+00,-1.633295e+00
3.613560e-04,1.242886e+00,1.159725e+00
3.613600e-04,6.217133e-01,6.334150e-01
3.613640e-04,-1.682286e+00,-1.701699e+00
3.613680e-04,8.779377e-01,7.872295e-01
3.613720e-04,1.046649e+00,1.046565e+00
3.613760e-04,-1.669845e+00,-1.682147e+00
3.613800e-04,4.447996e-01,3.519652e-01
3.613840e-04,1.360586e+00,1.351244e+00
3.613880e-04,-1.519595e+00,-1.516911e+00
3.613920e-04,8.954356e-02,9.302065e-04
3.613960e-04,1.539975e+00,1.515831e+00
3.614000e-04,-1.370554e+00,-1.362138e+00
3.614040e-04,-2.847151e-01,-3.716302e-01
3.614080e-04,1.702003e+00,1.663840e+00
3.614120e-04,-1.083212e+00,-1.067801e+00
3.614160e-04,-6.967312e-01,-7.757349e-01
3.614200e-04,1.727453e+00,1.677448e+00
3.614240e-04,-7.462587e-01,-7.226228e-01
3.614280e-04,-1.070714e+00,-1.136451e+00
3.614320e-04,1.713146e+00,1.650912e+00
3.614360e-04,-2.859375e-01,-2.618169e-01
3.614400e-04,-1.358679e+00,-1.415561e+00
3.614440e-04,1.546804e+00,1.469741e+00
3.614480e-04,1.354522e-01,1.545702e-01
3.614520e-04,-1.538690e+00,-1.582143e+00
3.614560e-04,1.313537e+00,1.226968e+00
3.614600e-04,5.500803e-01,5.610485e-01
3.614640e-04,-1.683847e+00,-1.709157e+00
3.614680e-04,9.285932e-01,8.362426e-01
3.614720e-04,1.006298e+00,1.003659e+00
3.614760e-04,-1.668499e+00,-1.676282e+00
3.614800e-04,4.203349e-01,3.292492e-01
3.614840e-04,1.377547e+00,1.363831e+00
3.614880e-04,-1.504362e+00,-1.495226e+00
3.614920e-04,-1.203345e-01,-2.059783e-01
3.614960e-04,1.662090e+00,1.631096e+00
3.615000e-04,-1.158140e+00,-1.145131e+00
3.615040e-04,-5.773694e-01,-6.603517e-01
3.615080e-04,1.722410e+00,1.678442e+00
3.615120e-04,-8.574668e-01,-8.344805e-01
3.615160e-04,-9.061681e-01,-9.770521e-01
3.615200e-04,1.747803e+00,1.686511e+00
3.615240e-04,-5.155336e-01,-4.983580e-01
3.615280e-04,-1.198663e+00,-1.259733e+00
3.615320e-04,1.647784e+00,1.578345e+00
3.615360e-04,-1.604821e-01,-1.399091e-01
3.615400e-04,-1.424316e+00,-1.473114e+00
3.615440e-04,1.487182e+00,1.408487e+00
3.615480e-04,2.359315e-01,2.556053e-01
3.615520e-04,-1.623969e+00,-1.658717e+00
3.615560e-04,1.203058e+00,1.117676e+00
3.615600e-04,6.576855e-01,6.679689e-01
3.615640e-04,-1.676876e+00,-1.697675e+00
3.615680e-04,8.761735e-01,7.896312e-01
3.615720e-04,9.987134e-01,9.990715e-01
3.615760e-04,-1.682835e+00,-1.691008e+00
3.615800e-04,4.906221e-01,3.981371e-01
3.615840e-04,1.361329e+00,1.342798e+00
3.615880e-04,-1.525084e+00,-1.520217e+00
3.615920e-04,2.309009e-02,-6.380981e-02
3.615960e-04,1.576108e+00,1.544899e+00
3.616000e-04,-1.294722e+00,-1.283921e+00
3.616040e-04,-4.331350e-01,-5.187122e-01
3.616080e-04,1.724724e+00,1.682784e+00
3.616120e-04,-9.532626e-01,-9.346537e-01
3.616160e-04,-8.296434e-01,-9.083301e-01
3.616200e-04,1.741483e+00,1.683824e+00
3.616240e-04,-6.104412e-01,-5.896450e-01
3.616280e-04,-1.130048e+00,-1.195380e+00
3.616320e-04,1.683690e+00,1.613850e+00
3.616360e-04,-2.569866e-01,-2.365344e-01
3.616400e-04,-1.382936e+00,-1.432283e+00
3.616440e-04,1.534346e+00,1.457367e+00
3.616480e-04,1.662108e-01,1.854771e-01
3.616520e-04,-1.581504e+00,-1.618131e+00
3.616560e-04,1.248405e+00,1.157571e+00
3.616600e-04,5.862298e-01,5.968621e-01
3.616640e-04,-1.675050e+00,-1.696099e+00
3.616680e-04,9.274526e-01,8.341490e-01
3.616720e-04,9.872638e-01,9.862944e-01
3.616760e-04,-1.681780e+00,-1.693392e+00
3.616800e-04,5.259243e-01,4.336964e-01
3.616840e-04,1.256437e+00,1.243685e+00
3.616880e-04,-1.583060e+00,-1.585263e+00
3.616920e-04,1.941331e-01,1.028121e-01
3.616960e-04,1.519542e+00,1.492726e+00
3.617000e-04,-1.409215e+00,-1.400585e+00
3.617040e-04,-2.559519e-01,-3.414699e-01
3.617080e-04,1.689929e+00,1.651582e+00
3.617120e-04,-1.075820e+00,-1.055367e+00
3.617160e-04,-6.879585e-01,-7.671835e-01
3.617200e-04,1.767425e+00,1.710950e+00
3.617240e-04,-6.620804e-01,-6.349838e-01
3.617280e-04,-1.129410e+00,-1.189749e+00
3.617320e-04,1.679938e+00,1.614278e+00
3.617360e-04,-1.832636e-01,-1.597651e-01
3.617400e-04,-1.422687e+00,-1.470434e+00
3.617440e-04,1.479500e+00,1.400243e+00
3.617480e-04,2.380561e-01,2.516139e-01
3.617520e-04,-1.616797e+00,-1.654291e+00
3.617560e-04,1.200704e+00,1.112112e+00
3.617600e-04,6.321872e-01,6.435119e-01
3.617640e-04,-1.708284e+00,-1.726465e+00
3.617680e-04,8.645243e-01,7.761371e-01
3.617720e-04,1.014187e+00,1.018564e+00
3.617760e-04,-1.661839e+00,-1.667155e+00
3.617800e-04,5.117499e-01,4.229197e-01
3.617840e-04,1.312269e+00,1.302755e+00
3.617880e-04,-1.565233e+00,-1.564515e+00
3.617920e-04,1.135046e-01,2.391275e-02
3.617960e-04,1.558495e+00,1.535825e+00
3.618000e-04,-1.339838e+00,-1.331585e+00
3.618040e-04,-3.032498e-01,-3.903060e-01
3.618080e-04,1.686882e+00,1.647113e+00
3.618120e-04,-1.069794e+00,-1.054510e+00
3.618160e-04,-7.567652e-01,-8.324320e-01
3.618200e-04,1.750366e+00,1.697731e+00
3.618240e-04,-6.532180e-01,-6.268602e-01
3.618280e-04,-1.121735e+00,-1.183524e+00
3.618320e-04,1.683089e+00,1.613020e+00
3.618360e-04,-2.372096e-01,-2.147264e-01
3.618400e-04,-1.378487e+00,-1.429962e+00
3.618440e-04,1.528324e+00,1.451350e+00
3.618480e-04,1.881807e-01,2.061538e-01
3.618520e-04,-1.599303e+00,-1.639737e+00
3.618560e-04,1.220518e+00,1.136967e+00
3.618600e-04,6.582023e-01,6.684935e-01
3.618640e-04,-1.687589e+00,-1.710626e+00
3.618680e-04,8.194749e-01,7.299278e-01
3.618720e-04,1.093192e+00,1.090042e+00
3.618760e-04,-1.659068e+00,-1.663939e+00
3.618800e-04,3.571024e-01,2.636363e-01
3.618840e-04,1.428969e+00,1.410018e+00
3.618880e-04,-1.473225e+00,-1.463563e+00
3.618920e-04,-5.678825e-02,-1.437537e-01
3.618960e-04,1.600986e+00,1.570391e+00
3.619000e-04,-1.263702e+00,-1.249046e+00
3.619040e-04,-4.369413e-01,-5.195445e-01
3.619080e-04,1.732956e+00,1.686840e+00
3.619120e-04,-9.587740e-01,-9.399632e-01
3.619160e-04,-8.221055e-01,-8.966341e-01
3.619200e-04,1.740820e+00,1.678999e+00
3.619240e-04,-6.243195e-01,-6.049276e-01
3.619280e-04,-1.126484e+00,-1.190658e+00
3.619320e-04,1.688548e+00,1.619706e+00
3.619360e-04,-2.744718e-01,-2.554476e-01
3.619400e-04,-1.369565e+00,-1.425057e+00
3.619440e-04,1.539167e+00,1.462905e+00
3.619480e-04,9.264144e-02,1.121602e-01
3.619520e-04,-1.554614e+00,-1.593031e+00
3.619560e-04,1.309145e+00,1.223363e+00
3.619600e-04,5.487754e-01,5.583612e-01
3.619640e-04,-1.686618e+00,-1.708335e+00
3.619680e-04,9.176970e-01,8.261568e-01
3.619720e-04,1.033482e+00,1.029231e+00
3.619760e-04,-1.659318e+00,-1.665048e+00
3.619800e-04,4.429925e-01,3.548031e-01
3.619840e-04,1.363784e+00,1.345531e+00
3.619880e-04,-1.534085e+00,-1.536020e+00
3.619920e-04,-3.109394e-03,-9.474876e-02
3.619960e-04,1.594091e+00,1.566653e+00
3.620000e-04,-1.288201e+00,-1.273840e+00
3.620040e-04,-3.947142e-01,-4.799449e-01
3.620080e-04,1.724814e+00,1.684847e+00
3.620120e-04,-9.871520e-01,-9.628904e-01
3.620160e-04,-7.937763e-01,-8.688023e-01
3.620200e-04,1.752025e+00,1.693113e+00
3.620240e-04,-6.058800e-01,-5.848080e-01
3.620280e-04,-1.155406e+00,-1.217910e+00
3.620320e-04,1.661307e+00,1.589790e+00
3.620360e-04,-1.751253e-01,-1.543410e-01
3.620400e-04,-1.436230e+00,-1.482679e+00
3.620440e-04,1.452254e+00,1.372708e+00
3.620480e-04,2.675735e-01,2.880763e-01
3.620520e-04,-1.655435e+00,-1.686009e+00
3.620560e-04,1.129901e+00,1.039666e+00
3.620600e-04,7.713182e-01,7.780722e-01
3.620640e-04,-1.675461e+00,-1.694881e+00
3.620680e-04,7.570080e-01,6.590589e-01
3.620720e-04,1.158080e+00,1.146784e+00
3.620760e-04,-1.630146e+00,-1.634406e+00
3.620800e-04,3.391887e-01,2.490237e-01
3.620840e-04,1.440802e+00,1.418683e+00
3.620880e-04,-1.470453e+00,-1.464876e+00
3.620920e-04,-4.590979e-02,-1.330953e-01
3.620960e-04,1.616344e+00,1.583044e+00
3.621000e-04,-1.268878e+00,-1.255058e+00
3.621040e-04,-4.335441e-01,-5.167950e-01
3.621080e-04,1.710970e+00,1.664222e+00
3.621120e-04,-9.901439e-01,-9.711014e-01
3.621160e-04,-8.106516e-01,-8.813836e-01
3.621200e-04,1.746368e+00,1.688054e+00
3.621240e-04,-5.968460e-01,-5.772543e-01
3.621280e-04,-1.170219e+00,-1.228442e+00
3.621320e-04,1.652560e+00,1.582414e+00
3.621360e-04,-1.471575e-01,-1.260398e-01
3.621400e-04,-1.446746e+00,-1.491306e+00
3.621440e-04,1.464071e+00,1.380912e+00
3.621480e-04,3.120964e-01,3.286267e-01
3.621520e-04,-1.620048e+00,-1.651723e+00
3.621560e-04,1.179621e+00,1.090201e+00
3.621600e-04,6.942732e-01,7.040327e-01
3.621640e-04,-1.686174e+00,-1.707352e+00
3.621680e-04,8.680684e-01,7.765266e-01
3.621720e-04,1.022049e+00,1.025611e+00
3.621760e-04,-1.660042e+00,-1.666059e+00
3.621800e-04,5.140862e-01,4.203450e-01
3.621840e-04,1.332845e+00,1.320260e+00
3.621880e-04,-1.559770e+00,-1.552261e+00
3.621920e-04,3.874592e-02,-5.112262e-02
3.621960e-04,1.579529e+00,1.550376e+00
3.622000e-04,-1.310316e+00,-1.297901e+00
3.622040e-04,-4.169803e-01,-5.014539e-01
3.622080e-04,1.704639e+00,1.664185e+00
3.622120e-04,-9.943355e-01,-9.739604e-01
3.622160e-04,-8.017092e-01,-8.794403e-01
3.622200e-04,1.757520e+00,1.694505e+00
3.622240e-04,-5.998347e-01,-5.789191e-01
3.622280e-04,-1.152109e+00,-1.212179e+00
3.622320e-04,1.667615e+00,1.602041e+00
3.622360e-04,-1.718457e-01,-1.472396e-01
3.622400e-04,-1.416495e+00,-1.466892e+00
3.622440e-04,1.483251e+00,1.405906e+00
3.622480e-04,2.541960e-01,2.691881e-01
3.622520e-04,-1.603533e+00,-1.641673e+00
3.622560e-04,1.222517e+00,1.134746e+00
3.622600e-04,6.551219e-01,6.595533e-01
3.622640e-04,-1.687969e+00,-1.708033e+00
3.622680e-04,9.062532e-01,8.152441e-01
3.622720e-04,9.800274e-01,9.803214e-01
3.622760e-04,-1.679426e+00,-1.687627e+00
3.622800e-04,5.576922e-01,4.623231e-01
3.622840e-04,1.272530e+00,1.263043e+00
3.622880e-04,-1.591095e+00,-1.591332e+00
3.622920e-04,1.332630e-01,3.995998e-02
3.622960e-04,1.549734e+00,1.525037e+00
3.623000e-04,-1.349053e+00,-1.341778e+00
3.623040e-04,-3.060547e-01,-3.922807e-01
3.623080e-04,1.702543e+00,1.663046e+00
3.623120e-04,-1.050640e+00,-1.032020e+00
3.623160e-04,-7.412253e-01,-8.165773e-01
3.623200e-04,1.771659e+00,1.714416e+00
3.623240e-04,-6.292359e-01,-6.044070e-01
3.623280e-04,-1.137048e+00,-1.194387e+00
3.623320e-04,1.662513e+00,1.593408e+00
3.623360e-04,-2.026578e-01,-1.864307e-01
3.623400e-04,-1.419361e+00,-1.470455e+00
3.623440e-04,1.483112e+00,1.404969e+00
3.623480e-04,2.113912e-01,2.295632e-01
3.623520e-04,-1.602168e+00,-1.636812e+00
3.623560e-04,1.238545e+00,1.151726e+00
3.623600e-04,6.053789e-01,6.160629e-01
3.623640e-04,-1.685700e+00,-1.708337e+00
3.623680e-04,9.160336e-01,8.236509e-01
3.623720e-04,9.700086e-01,9.664733e-01
3.623760e-04,-1.681820e+00,-1.693763e+00
3.623800e-04,5.255226e-01,4.333530e-01
3.623840e-04,1.352477e+00,1.335475e+00
3.623880e-04,-1.529299e+00,-1.531474e+00
3.623920e-04,5.540292e-02,-3.392384e-02
3.623960e-04,1.563921e+00,1.538118e+00
3.624000e-04,-1.335932e+00,-1.325921e+00
3.624040e-04,-3.982024e-01,-4.863827e-01
3.624080e-04,1.716581e+00,1.671278e+00
3.624120e-04,-9.956664e-01,-9.783979e-01
3.624160e-04,-7.862389e-01,-8.587260e-01
3.624200e-04,1.739811e+00,1.688316e+00
3.624240e-04,-6.144759e-01,-5.907755e-01
3.624280e-04,-1.159241e+00,-1.222977e+00
3.624320e-04,1.659860e+00,1.588912e+00
3.624360e-04,-1.405646e-01,-1.193951e-01
3.624400e-04,-1.445258e+00,-1.494209e+00
3.624440e-04,1.468240e+00,1.386043e+00
3.624480e-04,3.094369e-01,3.283392e-01
3.624520e-04,-1.628467e+00,-1.660319e+00
3.624560e-04,1.178149e+00,1.089495e+00
3.624600e-04,6.388112e-01,6.462705e-01
3.624640e-04,-1.682275e+00,-1.704587e+00
3.624680e-04,9.291398e-01,8.372082e-01
3.624720e-04,9.856341e-01,9.810971e-01
3.624760e-04,-1.663682e+00,-1.676079e+00
3.624800e-04,5.461978e-01,4.566042e-01
3.624840e-04,1.293054e+00,1.281582e+00
3.624880e-04,-1.557394e+00,-1.555848e+00
3.624920e-04,7.486409e-02,-1.552162e-02
3.624960e-04,1.603304e+00,1.575517e+00
3.625000e-04,-1.286694e+00,-1.269061e+00
3.625040e-04,-4.357727e-01,-5.177534e-01
3.625080e-04,1.726061e+00,1.680692e+00
3.625120e-04,-9.641893e-01,-9.419003e-01
3.625160e-04,-8.314999e-01,-9.049596e-01
3.625200e-04,1.746294e+00,1.687156e+00
3.625240e-04,-6.048607e-01,-5.840468e-01
3.625280e-04,-1.132308e+00,-1.199006e+00
3.625320e-04,1.675858e+00,1.607715e+00
3.625360e-04,-2.203969e-01,-1.926537e-01
3.625400e-04,-1.402496e+00,-1.451458e+00
3.625440e-04,1.503489e+00,1.423914e+00
3.625480e-04,2.149744e-01,2.307229e-01
3.625520e-04,-1.605852e+00,-1.644127e+00
3.625560e-04,1.213310e+00,1.126147e+00
3.625600e-04,6.440787e-01,6.519597e-01
3.625640e-04,-1.710134e+00,-1.728607e+00
3.625680e-04,8.277237e-01,7.379444e-01
3.625720e-04,1.047927e+00,1.043669e+00
3.625760e-04,-1.671108e+00,-1.681588e+00
3.625800e-04,3.792250e-01,2.828330e-01
3.625840e-04,1.405807e+00,1.390407e+00
3.625880e-04,-1.474729e+00,-1.469591e+00
3.625920e-04,-8.949523e-02,-1.788224e-01
3.625960e-04,1.653074e+00,1.620771e+00
3.626000e-04,-1.189791e+00,-1.175076e+00
3.626040e-04,-5.303388e-01,-6.055650e-01
3.626080e-04,1.745701e+00,1.703949e+00
3.626120e-04,-8.878975e-01,-8.655000e-01
3.626160e-04,-8.718057e-01,-9.418657e-01
3.626200e-04,1.735999e+00,1.676432e+00
3.626240e-04,-5.880772e-01,-5.668511e-01
3.626280e-04,-1.157944e+00,-1.221154e+00
3.626320e-04,1.669227e+00,1.595499e+00
3.626360e-04,-2.176974e-01,-1.936082e-01
3.626400e-04,-1.420599e+00,-1.465661e+00
3.626440e-04,1.494798e+00,1.414111e+00
3.626480e-04,1.987622e-01,2.177991e-01
3.626520e-04,-1.594699e+00,-1.630922e+00
3.626560e-04,1.249910e+00,1.162258e+00
3.626600e-04,6.168131e-01,6.299961e-01
3.626640e-04,-1.693421e+00,-1.711880e+00
3.626680e-04,9.028159e-01,8.112037e-01
3.626720e-04,1.003726e+00,1.001217e+00
3.626760e-04,-1.666292e+00,-1.672172e+00
3.626800e-04,4.968302e-01,4.080847e-01
3.626840e-04,1.325585e+00,1.315718e+00
3.626880e-04,-1.554043e+00,-1.548121e+00
3.626920e-04,2.101853e-02,-6.559241e-02
3.626960e-04,1.583588e+00,1.553984e+00
3.627000e-04,-1.289625e+00,-1.279566e+00
3.627040e-04,-4.221185e-01,-4.991191e-01
3.627080e-04,1.714645e+00,1.672755e+00
3.627120e-04,-9.811698e-01,-9.640182e-01
3.627160e-04,-8.225691e-01,-8.967535e-01
3.627200e-04,1.749197e+00,1.690505e+00
3.627240e-04,-6.080547e-01,-5.853510e-01
3.627280e-04,-1.129048e+00,-1.190608e+00
3.627320e-04,1.668420e+00,1.602820e+00
3.627360e-04,-2.726342e-01,-2.506096e-01
3.627400e-04,-1.381218e+00,-1.432750e+00
3.627440e-04,1.533841e+00,1.461680e+00
3.627480e-04,1.207830e-01,1.429829e-01
3.627520e-04,-1.550184e+00,-1.590905e+00
3.627560e-04,1.321886e+00,1.238779e+00
